	Valence	Arousal	Dominance	Average
1	-0.0597	-0.214	-0.0703	-0.1146
2	-0.0807	-0.2746	-0.1118	-0.1557
3	-0.0785	-0.1359	-0.0734	-0.0959
4	-0.1008	-0.1639	-0.1326	-0.1325
5	-0.0933	-0.2154	-0.0754	-0.128
6	-0.0743	-0.273	-0.0546	-0.134
7	-0.058	-0.1515	-0.0268	-0.0788
8	-0.0933	-0.2562	-0.0759	-0.1419
9	-0.0765	-0.2468	-0.0966	-0.1399
10	-0.1017	-0.1293	-0.0767	-0.1025
SD	0.0098	0.0192	0.002	0.0104
Average	-0.0817	-0.2061	-0.0794	-0.1224
