	Valence	Arousal	Dominance	Average
1	0.9678	0.791	0.8625	0.8738
2	0.9733	0.7246	0.8911	0.863
3	0.9394	0.6832	0.7943	0.8056
4	0.9495	0.7944	0.833	0.8589
5	0.9678	0.712	0.8577	0.8459
6	0.969	0.7366	0.839	0.8482
7	0.9584	0.6945	0.7914	0.8148
8	0.9687	0.6453	0.8295	0.8145
9	0.9587	0.7613	0.8229	0.8476
10	0.9681	0.648	0.8369	0.8177
SD	0.0107	0.0531	0.0301	0.0313
Average	0.9621	0.7191	0.8358	0.839
