	Valence	Arousal	Dominance	Average
1	-0.0061	0.0237	-0.0029	0.005
2	0.0016	0.0196	0.0058	0.009
3	-0.0051	-0.0098	0.0048	-0.0034
4	-0.0037	0.0112	0.0058	0.0043
5	-0.0052	-0.01	-0.0052	-0.0067
6	-0.0031	-0.0269	0.0127	-0.0058
7	-0.0077	-0.0088	-0.0009	-0.0058
8	-0.0044	-0.0025	-0.0056	-0.0042
9	-0.008	-0.0029	0.0039	-0.0023
10	0.0008	-0.0168	0.0008	-0.005
SD	0.0009	0.0065	-0.0006	0.0023
Average	-0.0041	-0.0023	0.0019	-0.0015
