	Valence	Arousal	Dominance	Average
1	0.7917	0.5913	0.7437	0.7089
2	0.8628	0.5525	0.758	0.7244
3	0.8447	0.6201	0.7318	0.7322
4	0.8166	0.5866	0.6706	0.6912
5	0.829	0.5306	0.6658	0.6751
6	0.8187	0.4469	0.6979	0.6545
7	0.8276	0.646	0.7263	0.7333
8	0.8448	0.5275	0.7397	0.704
9	0.8445	0.501	0.7647	0.7034
10	0.8651	0.6087	0.8058	0.7599
SD	0.0224	0.0608	0.0431	0.0421
Average	0.8345	0.5611	0.7304	0.7087

