	Valence	Arousal	Dominance	Average
1	0.9608	0.7351	0.8383	0.8447
2	0.9763	0.6893	0.8869	0.8509
3	0.9745	0.7856	0.8704	0.8768
4	0.9672	0.7538	0.8545	0.8585
5	0.9766	0.796	0.8542	0.8756
6	0.9799	0.797	0.8714	0.8828
7	0.974	0.8035	0.8616	0.8797
8	0.9776	0.782	0.852	0.8705
9	0.9706	0.791	0.8718	0.8778
10	0.979	0.8051	0.8709	0.885
SD	0.0059	0.0372	0.0138	0.019
Average	0.9737	0.7738	0.8632	0.8702

