	Valence	Arousal	Dominance	Average
1	0.8629	0.6588	0.6777	0.7332
2	0.8742	0.6302	0.6782	0.7275
3	0.8604	0.6787	0.6963	0.7451
4	0.856	0.6578	0.6858	0.7332
5	0.8845	0.6245	0.6997	0.7362
6	0.8629	0.6188	0.6532	0.7117
7	0.8591	0.607	0.6203	0.6955
8	0.8801	0.6328	0.658	0.7236
9	0.883	0.6676	0.6809	0.7438
10	0.8859	0.6607	0.7263	0.7577
SD	0.0301	0.0594	0.0592	0.0496
Average	0.8709	0.6437	0.6776	0.7307
