	Valence	Arousal	Dominance	Average
1	0.9602	0.7486	0.7318	0.8135
2	0.9644	0.7293	0.7643	0.8193
3	0.9567	0.7651	0.7366	0.8195
4	0.9566	0.7522	0.7672	0.8254
5	0.9667	0.7752	0.7811	0.841
6	0.9617	0.7742	0.7454	0.8271
7	0.9642	0.7534	0.7167	0.8114
8	0.9688	0.721	0.7333	0.8077
9	0.9632	0.7869	0.7509	0.8336
10	0.9665	0.7595	0.7782	0.8347
SD	0.0114	0.048	0.0455	0.0349
Average	0.9629	0.7565	0.7506	0.8233
