	Valence	Arousal	Dominance	Average
1	0.9546	0.7517	0.7385	0.815
2	0.9608	0.7346	0.7652	0.8202
3	0.9534	0.7576	0.7317	0.8143
4	0.9513	0.7547	0.7704	0.8254
5	0.9597	0.7631	0.7735	0.8321
6	0.9568	0.7633	0.7346	0.8182
7	0.9632	0.7409	0.7135	0.8059
8	0.9662	0.7244	0.7274	0.806
9	0.9571	0.7767	0.75	0.8279
10	0.964	0.7599	0.7745	0.8328
SD	0.011	0.0478	0.043	0.0339
Average	0.9587	0.7527	0.7479	0.8198
