	Valence	Arousal	Dominance	Average
1	0.0032	-0.0637	-0.0537	-0.0381
2	-0.0029	-0.0691	-0.0403	-0.0374
3	-0.0029	-0.109	-0.0364	-0.0494
4	0.0006	-0.0703	-0.0587	-0.0429
5	-0.0054	-0.084	-0.0373	-0.0422
6	0.0006	-0.0892	-0.0364	-0.0416
7	-0.0003	-0.061	-0.0185	-0.0266
8	-0.0036	-0.0802	-0.0317	-0.0385
9	0.003	-0.0772	-0.0238	-0.0327
10	-0.0006	-0.1107	-0.0271	-0.0462
SD	-0.0015	0.0125	-0.0005	0.0036
Average	-0.0009	-0.0814	-0.0364	-0.0396
