	Valence	Arousal	Dominance	Average
1	0.9569	0.703	0.675	0.7783
2	0.9395	0.7819	0.5226	0.748
3	0.9305	0.6862	0.4247	0.6805
4	0.9542	0.7006	0.7036	0.7861
5	0.9561	0.7189	0.6676	0.7808
6	0.8873	0.7078	0.704	0.7664
7	0.9056	0.8257	0.812	0.8478
8	0.9685	0.7423	0.7365	0.8158
9	0.9806	0.7519	0.6227	0.7851
10	0.9619	0.7298	0.4892	0.7269
SD	0.029	0.0427	0.1211	0.0643
Average	0.9441	0.7348	0.6358	0.7716
