	Valence	Arousal	Dominance	Average
1	0.8508	0.6507	0.5499	0.6838
2	0.7977	0.7821	0.5033	0.6943
3	0.8393	0.7696	0.4033	0.6707
4	0.8432	0.7132	0.6097	0.722
5	0.93	0.786	0.7172	0.811
6	0.7749	0.8038	0.6566	0.7451
7	0.7983	0.8475	0.7641	0.8033
8	0.8637	0.7934	0.7104	0.7892
9	0.9231	0.7959	0.6199	0.7796
10	0.8517	0.7254	0.5176	0.6982
SD	0.0506	0.0559	0.1124	0.073
Average	0.8473	0.7667	0.6052	0.7397
