	Valence	Arousal	Dominance	Average
1	0.9526	0.6969	0.7113	0.7869
2	0.9624	0.7577	0.7193	0.8131
3	0.8997	0.7546	0.6899	0.7814
4	0.9228	0.6667	0.6698	0.7531
5	0.9458	0.7053	0.7131	0.7881
6	0.9441	0.5884	0.6807	0.7377
7	0.9403	0.777	0.6409	0.7861
8	0.9452	0.7316	0.6279	0.7682
9	0.9556	0.7594	0.695	0.8033
10	0.9429	0.6571	0.7043	0.7681
SD	0.0179	0.059	0.0309	0.036
Average	0.9412	0.7095	0.6852	0.7786
