	Valence	Arousal	Dominance	Average
1	0.9529	0.7657	0.7492	0.8226
2	0.9618	0.7946	0.7567	0.8377
3	0.8999	0.801	0.7283	0.8097
4	0.9231	0.6893	0.6933	0.7686
5	0.9451	0.7301	0.7484	0.8079
6	0.9444	0.6331	0.6887	0.7554
7	0.9405	0.8211	0.6609	0.8075
8	0.944	0.7562	0.6902	0.7968
9	0.9557	0.7966	0.7241	0.8255
10	0.9433	0.7598	0.7605	0.8212
SD	0.0178	0.0575	0.0346	0.0366
Average	0.9411	0.7548	0.72	0.8053
