	Valence	Arousal	Dominance	Average
1	-0.0048	-0.0098	0.0046	-0.0033
2	-0.0094	0.0053	-0.0537	-0.0192
3	-0.012	-0.0119	-0.0153	-0.013
4	-0.0091	-0.0245	-0.0255	-0.0197
5	-0.0054	-0.0224	-0.0043	-0.0108
6	-0.0042	-0.0278	0.0083	-0.0079
7	-0.0086	-0.017	-0.0188	-0.0148
8	-0.0081	0.0083	-0.052	-0.0173
9	-0.008	-0.0235	-0.0088	-0.0135
10	-0.0063	-0.0051	-0.0252	-0.0122
SD	0.0014	0.0067	0.0058	0.0047
Average	-0.0076	-0.0129	-0.019	-0.0132
