	Valence	Arousal	Dominance	Average
1	-0.0072	-0.0001	-0.1275	-0.0449
2	-0.0088	0.0004	-0.0571	-0.0218
3	-0.0055	0.0002	-0.1094	-0.0382
4	-0.0023	0.0009	-0.0993	-0.0336
5	-0.0081	0.0002	-0.0966	-0.0349
6	-0.0031	0.0001	-0.0788	-0.0273
7	0.0031	0.0005	-0.046	-0.0141
8	-0.0085	0.0008	-0.1166	-0.0414
9	-0.0108	0.0001	-0.1042	-0.0384
10	-0.0013	0.0045	-0.1153	-0.0374
SD	-0.001	0.0	-0.0001	-0.0003
Average	-0.0053	0.0007	-0.095	-0.0332
