	Valence	Arousal	Dominance	Average
1	-0.0006	-0.0096	-0.0109	-0.007
2	-0.0014	-0.0494	-0.0391	-0.03
3	0.0027	-0.0178	-0.0671	-0.0274
4	-0.0009	-0.0135	-0.0344	-0.0163
5	-0.0009	-0.0353	-0.0098	-0.0154
6	0.0005	0.007	-0.0252	-0.0059
7	-0.0015	-0.0545	-0.0369	-0.031
8	-0.0013	-0.044	-0.0463	-0.0305
9	0.0011	-0.0167	-0.0157	-0.0105
10	-0.0008	-0.0502	-0.0273	-0.0261
SD	-0.0007	-0.0098	0.0084	-0.0007
Average	-0.0003	-0.0284	-0.0312	-0.02
