	Valence	Arousal	Dominance	Average
1	0.802	0.6094	0.5883	0.6666
2	0.9242	0.6782	0.6716	0.758
3	0.9635	0.8594	0.6408	0.8212
4	0.9604	0.7095	0.6692	0.7797
5	0.972	0.7912	0.7569	0.8401
6	0.9768	0.7939	0.6249	0.7985
7	0.9663	0.79	0.6046	0.787
8	0.9558	0.6512	0.53	0.7123
9	0.9209	0.681	0.5858	0.7292
10	0.9584	0.7579	0.6505	0.7889
SD	0.0519	0.0783	0.0617	0.064
Average	0.94	0.7322	0.6323	0.7682
