	Valence	Arousal	Dominance	Average
1	-0.0347	0.0319	0.0368	0.0114
2	-0.1043	0.0894	-0.0537	-0.0229
3	-0.1075	0.0105	0.0785	-0.0062
4	-0.1642	-0.0471	-0.0169	-0.0761
5	-0.0443	0.0122	0.0042	-0.0092
6	-0.102	-0.0895	-0.0769	-0.0894
7	-0.158	-0.0378	-0.1041	-0.0999
8	-0.1161	0.0428	-0.0594	-0.0442
9	-0.1153	0.0212	-0.0187	-0.0376
10	-0.0628	0.0167	0.0332	-0.0043
SD	0.0255	-0.01	0.0214	0.0123
Average	-0.1009	0.0051	-0.0177	-0.0379
