	Valence	Arousal	Dominance	Average
1	0.0218	-0.0165	-0.2021	-0.0656
2	-0.0087	-0.0255	-0.0906	-0.0416
3	-0.0169	-0.1105	-0.1034	-0.077
4	0.0104	-0.0613	-0.1152	-0.0554
5	-0.0312	-0.0546	-0.0477	-0.0444
6	-0.0044	-0.1633	-0.089	-0.0855
7	-0.0016	-0.0335	-0.0537	-0.0296
8	-0.0169	-0.1205	-0.0498	-0.0624
9	0.0128	-0.0621	-0.0273	-0.0255
10	-0.004	-0.0877	0.0411	-0.0169
SD	-0.0067	0.0056	0.0272	0.0087
Average	-0.0039	-0.0735	-0.0738	-0.0504
