	Valence	Arousal	Dominance	Average
1	0.772	0.2934	0.0888	0.3847
2	0.709	0.6587	0.0696	0.4791
3	0.7894	0.4831	0.185	0.4858
4	0.7615	0.6298	-0.1104	0.4269
5	0.7912	0.4211	0.1996	0.4706
6	0.7804	0.7008	0.1726	0.5513
7	0.6896	0.6129	0.011	0.4378
8	0.6951	0.4013	0.1454	0.4139
9	0.8286	0.6007	0.2207	0.55
10	0.8411	0.5893	0.1634	0.5313
SD	0.0528	0.132	0.1023	0.0957
Average	0.7658	0.5391	0.1146	0.4732

