	Valence	Arousal	Dominance	Average
1	0.9294	0.6667	0.8109	0.8023
2	0.9429	0.8738	0.6392	0.8186
3	0.9505	0.7891	0.4641	0.7346
4	0.9469	0.8805	0.8109	0.8794
5	0.9469	0.7221	0.5193	0.7294
6	0.9816	0.7795	0.6551	0.8054
7	0.9241	0.7362	0.56	0.7401
8	0.942	0.7594	0.6402	0.7805
9	0.9633	0.8191	0.8321	0.8715
10	0.9814	0.6981	0.6143	0.7646
SD	0.0194	0.0708	0.1274	0.0725
Average	0.9509	0.7725	0.6546	0.7927

