	Valence	Arousal	Dominance	Average
1	0.9563	0.7616	0.8219	0.8466
2	0.9704	0.7856	0.8665	0.8742
3	0.9418	0.7257	0.8082	0.8253
4	0.9616	0.7165	0.8174	0.8318
5	0.9533	0.703	0.8275	0.828
6	0.9584	0.6843	0.8209	0.8212
7	0.9565	0.7086	0.8198	0.8283
8	0.9631	0.7029	0.8494	0.8385
9	0.9643	0.7301	0.8681	0.8542
10	0.9797	0.7368	0.838	0.8515
SD	0.0102	0.0301	0.021	0.0204
Average	0.9605	0.7255	0.8338	0.8399
