	Valence	Arousal	Dominance	Average
1	0.9577	0.7338	0.8002	0.8306
2	0.9559	0.7747	0.8102	0.8469
3	0.9472	0.7052	0.7518	0.8014
4	0.9589	0.7125	0.809	0.8268
5	0.9525	0.6527	0.7654	0.7902
6	0.9469	0.6911	0.8029	0.8136
7	0.9514	0.6957	0.7885	0.8119
8	0.9579	0.67	0.7978	0.8085
9	0.9586	0.6913	0.8469	0.8323
10	0.9705	0.7021	0.788	0.8202
SD	0.0069	0.0336	0.0259	0.0221
Average	0.9558	0.7029	0.7961	0.8182
