	Valence	Arousal	Dominance	Average
1	0.9689	0.7616	0.822	0.8508
2	0.9706	0.7848	0.8665	0.8739
3	0.956	0.7257	0.8081	0.8299
4	0.9609	0.7165	0.8174	0.8316
5	0.9613	0.7018	0.8266	0.8299
6	0.9596	0.6838	0.8196	0.821
7	0.9594	0.7078	0.8196	0.8289
8	0.9716	0.7029	0.8493	0.8412
9	0.9669	0.7283	0.867	0.8541
10	0.9813	0.7362	0.837	0.8515
SD	0.0076	0.0301	0.0209	0.0196
Average	0.9656	0.7249	0.8333	0.8413
