	Valence	Arousal	Dominance	Average
1	-0.0001	-0.0619	0.0017	-0.02
2	0.0001	-0.0295	-0.0024	-0.0105
3	0.0006	-0.0592	-0.0173	-0.0253
4	-0.0011	-0.0354	0.0096	-0.009
5	-0.0002	-0.0631	-0.0267	-0.03
6	-0.0009	-0.0305	0.0005	-0.0103
7	-0.0011	-0.0912	-0.0189	-0.037
8	0.0006	-0.074	-0.0065	-0.0266
9	-0.0012	-0.0683	-0.0023	-0.024
10	0.0002	-0.0367	-0.0191	-0.0186
SD	0.0003	0.0108	0.0047	0.0052
Average	-0.0003	-0.0549	-0.0081	-0.0211
