	Valence	Arousal	Dominance	Average
1	-0.0002	-0.0573	0.0004	-0.019
2	0.0002	-0.1903	0.0021	-0.0626
3	-0.0002	-0.0992	0.0063	-0.031
4	0.0001	-0.1211	-0.0011	-0.0407
5	0.0	-0.2455	-0.0015	-0.0823
6	-0.0001	-0.0963	-0.0021	-0.0329
7	0.0	-0.0565	-0.003	-0.0198
8	0.0001	-0.1332	0.0005	-0.0442
9	0.0001	-0.2397	-0.0004	-0.08
10	0.0002	-0.1693	-0.0023	-0.0571
SD	0.0001	0.0421	0.0002	0.0141
Average	0.0001	-0.1408	-0.0001	-0.047
