	Valence	Arousal	Dominance	Average
1	-0.1105	-0.2568	-0.1169	-0.1614
2	-0.0917	-0.1946	-0.0854	-0.1238
3	-0.1001	-0.1687	-0.12	-0.1296
4	-0.1353	-0.2684	-0.1024	-0.1687
5	-0.1014	-0.0518	-0.0712	-0.0748
6	-0.1456	-0.3172	-0.1457	-0.2029
7	-0.1062	-0.1948	-0.151	-0.1506
8	-0.0874	-0.1329	-0.0473	-0.0891
9	-0.0888	-0.1495	-0.1303	-0.1229
10	-0.1142	-0.2821	-0.1243	-0.1735
SD	0.0151	0.0531	0.0237	0.0306
Average	-0.1081	-0.2016	-0.1094	-0.1398
