	Valence	Arousal	Dominance	Average
1	-0.0743	-0.0612	-0.0955	-0.077
2	-0.0803	-0.0834	-0.0588	-0.0742
3	-0.1255	-0.0748	-0.1239	-0.1081
4	-0.0761	-0.0397	-0.0931	-0.0696
5	-0.0869	-0.0637	-0.1449	-0.0984
6	-0.0869	-0.0918	-0.1223	-0.1003
7	-0.0964	-0.0529	-0.0769	-0.0754
8	-0.1048	-0.0143	-0.0785	-0.0659
9	-0.1279	-0.0851	-0.077	-0.0967
10	-0.1053	-0.0318	-0.1082	-0.0817
SD	-0.0004	0.0191	-0.0007	0.006
Average	-0.0964	-0.0599	-0.098	-0.0847

