	Valence	Arousal	Dominance	Average
1	-0.0098	0.0026	-0.0709	-0.0261
2	-0.0098	-0.0001	-0.1622	-0.0574
3	-0.007	0.0	-0.1069	-0.038
4	0.0061	0.001	-0.0471	-0.0133
5	-0.01	0.0	-0.1159	-0.0419
6	-0.0125	0.0	-0.0931	-0.0352
7	-0.0051	0.0001	-0.0481	-0.0177
8	-0.0013	0.0018	-0.1326	-0.044
9	-0.0022	0.0005	-0.1229	-0.0416
10	-0.0015	0.0008	-0.0518	-0.0175
SD	0.0014	-0.0001	0.0272	0.0095
Average	-0.0053	0.0007	-0.0952	-0.0332

