	Valence	Arousal	Dominance	Average
1	0.9454	0.6988	0.7625	0.8023
2	0.86	0.6973	0.6095	0.7222
3	0.9644	0.7557	0.7577	0.8259
4	0.9307	0.7955	0.746	0.8241
5	0.957	0.7236	0.6769	0.7858
6	0.9151	0.7341	0.6971	0.7821
7	0.937	0.7286	0.6653	0.7769
8	0.9238	0.7187	0.7582	0.8002
9	0.9372	0.7407	0.5714	0.7498
10	0.9468	0.7748	0.7247	0.8154
SD	0.0292	0.0314	0.0664	0.0423
Average	0.9317	0.7368	0.6969	0.7885

